5.500000000000000000e+02,0.000000000000000000e+00
5.499999950000000126e+02,1.000000000000000000e+00
5.499999200000128212e+02,2.000000000000000000e+00
5.499995950003280996e+02,3.000000000000000000e+00
5.499987200032767305e+02,4.000000000000000000e+00
5.499968750195311031e+02,5.000000000000000000e+00
5.499935200839796607e+02,6.000000000000000000e+00
5.499879952882330372e+02,7.000000000000000000e+00
5.499795208388263745e+02,8.000000000000000000e+00
5.499671971521947853e+02,9.000000000000000000e+00
5.499500049995000381e+02,1.000000000000000000e+01
5.499268057163750427e+02,1.100000000000000000e+01
5.498963414946276771e+02,1.200000000000000000e+01
5.498572357748903414e+02,1.300000000000000000e+01
5.498079937611166770e+02,1.400000000000000000e+01
5.497470030796908986e+02,1.500000000000000000e+01
5.496725346077193990e+02,1.600000000000000000e+01
5.495827434968040279e+02,1.700000000000000000e+01
5.494756704202196715e+02,1.800000000000000000e+01
5.493492430729347689e+02,1.900000000000000000e+01
5.492012779552715074e+02,2.000000000000000000e+01
5.490294824721931946e+02,2.100000000000000000e+01
5.488314573811970831e+02,2.200000000000000000e+01
5.486046996225292105e+02,2.300000000000000000e+01
5.483466055659175709e+02,2.400000000000000000e+01
5.480544747081711421e+02,2.500000000000000000e+01
5.477255138558022054e+02,2.600000000000000000e+01
5.473568418262302657e+02,2.700000000000000000e+01
5.469454947000962193e+02,2.800000000000000000e+01
5.464884316557012198e+02,2.900000000000000000e+01
5.459825414145421973e+02,3.000000000000000000e+01
5.454246493243135774e+02,3.100000000000000000e+01
5.448115251025408270e+02,3.200000000000000000e+01
5.441398912601684970e+02,3.300000000000000000e+01
5.434064322199294566e+02,3.400000000000000000e+01
5.426078041391371016e+02,3.500000000000000000e+01
5.417406454406751664e+02,3.600000000000000000e+01
5.408015880493975374e+02,3.700000000000000000e+01
5.397872693239102091e+02,3.800000000000000000e+01
5.386943446658195853e+02,3.900000000000000000e+01
5.375195007800310805e+02,4.000000000000000000e+01
5.362594695506313656e+02,4.100000000000000000e+01
5.349110424873623515e+02,4.200000000000000000e+01
5.334710856877946981e+02,4.300000000000000000e+01
5.319365552501320735e+02,4.400000000000000000e+01
5.303045130612808862e+02,4.500000000000000000e+01
5.285721428745355297e+02,4.600000000000000000e+01
5.267367665811264033e+02,4.700000000000000000e+01
5.247958605701560373e+02,4.800000000000000000e+01
5.227470720622827685e+02,4.900000000000000000e+01
5.205882352941175668e+02,5.000000000000000000e+01
5.183173874228925797e+02,5.100000000000000000e+01
5.159327840147332154e+02,5.200000000000000000e+01
5.134329139750520881e+02,5.300000000000000000e+01
5.108165137763492680e+02,5.400000000000000000e+01
5.080825808372603660e+02,5.500000000000000000e+01
5.052303859071743659e+02,5.600000000000000000e+01
5.022594843132938536e+02,5.700000000000000000e+01
4.991697259317252815e+02,5.800000000000000000e+01
4.959612637511152116e+02,5.900000000000000000e+01
4.926345609065155600e+02,6.000000000000000000e+01
4.891903960725276193e+02,6.100000000000000000e+01
4.856298671182533440e+02,6.200000000000000000e+01
4.819543929420517543e+02,6.300000000000000000e+01
4.781657134213577933e+02,6.400000000000000000e+01
4.742658874316533684e+02,6.500000000000000000e+01
4.702572889087981594e+02,6.600000000000000000e+01
4.661426009500152645e+02,6.700000000000000000e+01
4.619248079705407122e+02,6.800000000000000000e+01
4.576071859549064129e+02,6.900000000000000000e+01
4.531932908636399588e+02,7.000000000000000000e+01
4.486869452774498086e+02,7.100000000000000000e+01
4.440922233813087132e+02,7.200000000000000000e+01
4.394134344098997076e+02,7.300000000000000000e+01
4.346551046932723352e+02,7.400000000000000000e+01
4.298219584569733343e+02,7.500000000000000000e+01
4.249188975440832223e+02,7.600000000000000000e+01
4.199509802372851937e+02,7.700000000000000000e+01
4.149233993671468852e+02,7.800000000000000000e+01
4.098414598981054269e+02,7.900000000000000000e+01
4.047105561861520187e+02,8.000000000000000000e+01
3.995361491019426126e+02,8.100000000000000000e+01
3.943237432100734736e+02,8.200000000000000000e+01
3.890788641896987201e+02,8.300000000000000000e+01
3.838070366736967003e+02,8.400000000000000000e+01
3.785137626734449441e+02,8.500000000000000000e+01
3.732045007441977305e+02,8.600000000000000000e+01
3.678846460323632073e+02,8.700000000000000000e+01
3.625595113309573208e+02,8.800000000000000000e+01
3.572343092534900393e+02,8.900000000000000000e+01
3.519141356198296648e+02,9.000000000000000000e+01
3.466039541305306670e+02,9.100000000000000000e+01
3.413085823889652488e+02,9.200000000000000000e+01
3.360326793137006689e+02,9.300000000000000000e+01
3.307807339671280715e+02,9.400000000000000000e+01
3.255570558106371664e+02,9.500000000000000000e+01
3.203657663818294736e+02,9.600000000000000000e+01
3.152107923755355614e+02,9.700000000000000000e+01
3.100958600978909203e+02,9.800000000000000000e+01
3.050244912515148599e+02,9.900000000000000000e+01
3.000000000000000000e+02,1.000000000000000000e+02
2.950254912514848797e+02,1.010000000000000000e+02
2.901038600940546530e+02,1.020000000000000000e+02
2.852377923100680164e+02,1.030000000000000000e+02
2.804297658922063192e+02,1.040000000000000000e+02
2.756820534810045729e+02,1.050000000000000000e+02
2.709967256417938870e+02,1.060000000000000000e+02
2.663756548982443633e+02,1.070000000000000000e+02
2.618205204399684476e+02,1.080000000000000000e+02
2.573328134228058843e+02,1.090000000000000000e+02
2.529138427823546067e+02,1.100000000000000000e+02
2.485647414839364728e+02,1.110000000000000000e+02
2.442864731353720344e+02,1.120000000000000000e+02
2.400798388925863946e+02,1.130000000000000000e+02
2.359454845920811579e+02,1.140000000000000000e+02
2.318839080485903139e+02,1.150000000000000000e+02
2.278954664606988274e+02,1.160000000000000000e+02
2.239803838717804183e+02,1.170000000000000000e+02
2.201387586382169843e+02,1.180000000000000000e+02
2.163705708614502896e+02,1.190000000000000000e+02
2.126756897449245116e+02,1.200000000000000000e+02
2.090538808413686809e+02,1.210000000000000000e+02
2.055048131600961483e+02,1.220000000000000000e+02
2.020280661080423670e+02,1.230000000000000000e+02
1.986231362420918458e+02,1.240000000000000000e+02
1.952894438138478961e+02,1.250000000000000000e+02
1.920263390913613364e+02,1.260000000000000000e+02
1.888331084454481470e+02,1.270000000000000000e+02
1.857089801910921381e+02,1.280000000000000000e+02
1.826531301770454263e+02,1.290000000000000000e+02
1.796646871191099706e+02,1.300000000000000000e+02
1.767427376747180290e+02,1.310000000000000000e+02
1.738863312583330867e+02,1.320000000000000000e+02
1.710944845988776422e+02,1.330000000000000000e+02
1.683661860418729646e+02,1.340000000000000000e+02
1.657003996002551105e+02,1.350000000000000000e+02
1.630960687589354450e+02,1.360000000000000000e+02
1.605521200391015668e+02,1.370000000000000000e+02
1.580674663290305091e+02,1.380000000000000000e+02
1.556410099888202012e+02,1.390000000000000000e+02
1.532716457369464536e+02,1.400000000000000000e+02
1.509582633269385212e+02,1.410000000000000000e+02
1.486997500227483329e+02,1.420000000000000000e+02
1.464949928815740350e+02,1.430000000000000000e+02
1.443428808530021570e+02,1.440000000000000000e+02
1.422423067033637381e+02,1.450000000000000000e+02
1.401921687741666176e+02,1.460000000000000000e+02
1.381913725833775572e+02,1.470000000000000000e+02
1.362388322781931720e+02,1.480000000000000000e+02
1.343334719477633712e+02,1.490000000000000000e+02
1.324742268041237025e+02,1.500000000000000000e+02
1.306600442393563242e+02,1.510000000000000000e+02
1.288898847667444443e+02,1.520000000000000000e+02
1.271627228534090932e+02,1.530000000000000000e+02
1.254775476516326478e+02,1.540000000000000000e+02
1.238333636357763083e+02,1.550000000000000000e+02
1.222291911513994052e+02,1.560000000000000000e+02
1.206640668828835317e+02,1.570000000000000000e+02
1.191370442455622936e+02,1.580000000000000000e+02
1.176471937080544024e+02,1.590000000000000000e+02
1.161936030502012329e+02,1.600000000000000000e+02
1.147753775617166809e+02,1.610000000000000000e+02
1.133916401863726264e+02,1.620000000000000000e+02
1.120415316162633985e+02,1.630000000000000000e+02
1.107242103404255715e+02,1.640000000000000000e+02
1.094388526518272897e+02,1.650000000000000000e+02
1.081846526164912348e+02,1.660000000000000000e+02
1.069608220082754286e+02,1.670000000000000000e+02
1.057665902126047115e+02,1.680000000000000000e+02
1.046012041022264611e+02,1.690000000000000000e+02
1.034639278878540836e+02,1.700000000000000000e+02
1.023540429463627817e+02,1.710000000000000000e+02
1.012708476290128630e+02,1.720000000000000000e+02
1.002136570519963072e+02,1.730000000000000000e+02
9.918180287143353269e+01,1.740000000000000000e+02
9.817463304478735608e+01,1.750000000000000000e+02
9.719151158051001005e+01,1.760000000000000000e+02
9.623181827759789542e+01,1.770000000000000000e+02
9.529494845659527869e+01,1.780000000000000000e+02
9.438031268346350089e+01,1.790000000000000000e+02
9.348733648761481163e+01,1.800000000000000000e+02
9.261546007530095892e+01,1.810000000000000000e+02
9.176413803944380732e+01,1.820000000000000000e+02
9.093283906690020046e+01,1.830000000000000000e+02
9.012104564406385521e+01,1.840000000000000000e+02
8.932825376162455200e+01,1.850000000000000000e+02
8.855397261922770724e+01,1.860000000000000000e+02
8.779772433070530724e+01,1.870000000000000000e+02
8.705904363048369987e+01,1.880000000000000000e+02
8.633747758171129760e+01,1.890000000000000000e+02
8.563258528659289937e+01,1.900000000000000000e+02
8.494393759936382082e+01,1.910000000000000000e+02
8.427111684228978561e+01,1.920000000000000000e+02
8.361371652503166274e+01,1.930000000000000000e+02
8.297134106767489925e+01,1.940000000000000000e+02
8.234360552768389141e+01,1.950000000000000000e+02
8.173013533100714767e+01,1.960000000000000000e+02
8.113056600752720726e+01,1.970000000000000000e+02
8.054454293101973406e+01,1.980000000000000000e+02
7.997172106375887779e+01,1.990000000000000000e+02
7.941176470588234793e+01,2.000000000000000000e+02
7.886434724960621168e+01,2.010000000000000000e+02
7.832915093835983100e+01,2.020000000000000000e+02
7.780586663089245292e+01,2.030000000000000000e+02
7.729419357038585758e+01,2.040000000000000000e+02
7.679383915859307308e+01,2.050000000000000000e+02
7.630451873500835802e+01,2.060000000000000000e+02
7.582595536106236978e+01,2.070000000000000000e+02
7.535787960932407259e+01,2.080000000000000000e+02
7.490002935768241343e+01,2.090000000000000000e+02
7.445214958847031994e+01,2.100000000000000000e+02
7.401399219248727945e+01,2.110000000000000000e+02
7.358531577786830269e+01,2.120000000000000000e+02
7.316588548374191703e+01,2.130000000000000000e+02
7.275547279861389427e+01,2.140000000000000000e+02
7.235385538340914025e+01,2.150000000000000000e+02
7.196081689909946988e+01,2.160000000000000000e+02
7.157614683884241913e+01,2.170000000000000000e+02
7.119964036455212408e+01,2.180000000000000000e+02
7.083109814782244484e+01,2.190000000000000000e+02
7.047032621511856121e+01,2.200000000000000000e+02
7.011713579715359401e+01,2.210000000000000000e+02
6.977134318236413435e+01,2.220000000000000000e+02
6.943276957439842079e+01,2.230000000000000000e+02
6.910124095353002360e+01,2.240000000000000000e+02
6.877658794190992353e+01,2.250000000000000000e+02
6.845864567256899136e+01,2.260000000000000000e+02
6.814725366208411117e+01,2.270000000000000000e+02
6.784225568682076357e+01,2.280000000000000000e+02
6.754349966266534011e+01,2.290000000000000000e+02
6.725083752816199478e+01,2.300000000000000000e+02
6.696412513096842645e+01,2.310000000000000000e+02
6.668322211754708917e+01,2.320000000000000000e+02
6.640799182600839856e+01,2.330000000000000000e+02
6.613830118202443487e+01,2.340000000000000000e+02
6.587402059773226881e+01,2.350000000000000000e+02
6.561502387354767052e+01,2.360000000000000000e+02
6.536118810281105596e+01,2.370000000000000000e+02
6.511239357918935866e+01,2.380000000000000000e+02
6.486852370675823920e+01,2.390000000000000000e+02
6.462946491269134697e+01,2.400000000000000000e+02
6.439510656248404530e+01,2.410000000000000000e+02
6.416534087764127037e+01,2.420000000000000000e+02
6.394006285576013937e+01,2.430000000000000000e+02
6.371917019293974249e+01,2.440000000000000000e+02
6.350256320845205948e+01,2.450000000000000000e+02
6.329014477160962571e+01,2.460000000000000000e+02
6.308182023076658851e+01,2.470000000000000000e+02
6.287749734439218940e+01,2.480000000000000000e+02
6.267708621415626880e+01,2.490000000000000000e+02
6.248049921996879164e+01,2.500000000000000000e+02
6.228765095691614562e+01,2.510000000000000000e+02
6.209845817403889612e+01,2.520000000000000000e+02
6.191283971489714588e+01,2.530000000000000000e+02
6.173071645987052136e+01,2.540000000000000000e+02
6.155201127014219509e+01,2.550000000000000000e+02
6.137664893331665183e+01,2.560000000000000000e+02
6.120455611062326540e+01,2.570000000000000000e+02
6.103566128565820748e+01,2.580000000000000000e+02
6.086989471461937029e+01,2.590000000000000000e+02
6.070718837798943923e+01,2.600000000000000000e+02
6.054747593362428404e+01,2.610000000000000000e+02
6.039069267120439122e+01,2.620000000000000000e+02
6.023677546800883675e+01,2.630000000000000000e+02
6.008566274597204426e+01,2.640000000000000000e+02
5.993729442998498769e+01,2.650000000000000000e+02
5.979161190740345688e+01,2.660000000000000000e+02
5.964855798872726211e+01,2.670000000000000000e+02
5.950807686941509189e+01,2.680000000000000000e+02
5.937011409280111707e+01,2.690000000000000000e+02
5.923461651408001671e+01,2.700000000000000000e+02
5.910153226532843007e+01,2.710000000000000000e+02
5.897081072153174830e+01,2.720000000000000000e+02
5.884240246758587034e+01,2.730000000000000000e+02
5.871625926624476222e+01,2.740000000000000000e+02
5.859233402698529858e+01,2.750000000000000000e+02
5.847058077576186719e+01,2.760000000000000000e+02
5.835095462562400570e+01,2.770000000000000000e+02
5.823341174817117860e+01,2.780000000000000000e+02
5.811790934581944867e+01,2.790000000000000000e+02
5.800440562485592011e+01,2.800000000000000000e+02
5.789285976925697241e+01,2.810000000000000000e+02
5.778323191524781777e+01,2.820000000000000000e+02
5.767548312658086473e+01,2.830000000000000000e+02
5.756957537051145124e+01,2.840000000000000000e+02
5.746547149445021319e+01,2.850000000000000000e+02
5.736313520327169613e+01,2.860000000000000000e+02
5.726253103725975535e+01,2.870000000000000000e+02
5.716362435067074443e+01,2.880000000000000000e+02
5.706638129089591871e+01,2.890000000000000000e+02
5.697076877820547480e+01,2.900000000000000000e+02
5.687675448605673978e+01,2.910000000000000000e+02
5.678430682194984058e+01,2.920000000000000000e+02
5.669339490881462496e+01,2.930000000000000000e+02
5.660398856691294611e+01,2.940000000000000000e+02
5.651605829624134714e+01,2.950000000000000000e+02
5.642957525941906027e+01,2.960000000000000000e+02
5.634451126504716001e+01,2.970000000000000000e+02
5.626083875152496461e+01,2.980000000000000000e+02
5.617853077131016448e+01,2.990000000000000000e+02
5.609756097560975263e+01,3.000000000000000000e+02
5.601790359948893183e+01,3.010000000000000000e+02
5.593953344738592648e+01,3.020000000000000000e+02
5.586242587902076195e+01,3.030000000000000000e+02
5.578655679568637993e+01,3.040000000000000000e+02
5.571190262691115436e+01,3.050000000000000000e+02
5.563844031748182317e+01,3.060000000000000000e+02
5.556614731481637648e+01,3.070000000000000000e+02
5.549500155667679735e+01,3.080000000000000000e+02
5.542498145921175734e+01,3.090000000000000000e+02
5.535606590531974547e+01,3.100000000000000000e+02
5.528823423332337228e+01,3.110000000000000000e+02
5.522146622594573273e+01,3.120000000000000000e+02
5.515574209958047192e+01,3.130000000000000000e+02
5.509104249384668606e+01,3.140000000000000000e+02
5.502734846142084280e+01,3.150000000000000000e+02
5.496464145813753532e+01,3.160000000000000000e+02
5.490290333335151018e+01,3.170000000000000000e+02
5.484211632055355778e+01,3.180000000000000000e+02
5.478226302823287597e+01,3.190000000000000000e+02
5.472332643097897176e+01,3.200000000000000000e+02
5.466528986081643637e+01,3.210000000000000000e+02
5.460813699876572258e+01,3.220000000000000000e+02
5.455185186662378527e+01,3.230000000000000000e+02
5.449641881895822593e+01,3.240000000000000000e+02
5.444182253530901505e+01,3.250000000000000000e+02
5.438804801259190214e+01,3.260000000000000000e+02
5.433508055769785727e+01,3.270000000000000000e+02
5.428290578028310165e+01,3.280000000000000000e+02
5.423150958574432678e+01,3.290000000000000000e+02
5.418087816837400084e+01,3.300000000000000000e+02
5.413099800469070289e+01,3.310000000000000000e+02
5.408185584693965353e+01,3.320000000000000000e+02
5.403343871675870247e+01,3.330000000000000000e+02
5.398573389900518293e+01,3.340000000000000000e+02
5.393872893573919214e+01,3.350000000000000000e+02
5.389241162035906285e+01,3.360000000000000000e+02
5.384676999188469892e+01,3.370000000000000000e+02
5.380179232938481704e+01,3.380000000000000000e+02
5.375746714654410141e+01,3.390000000000000000e+02
5.371378318636655536e+01,3.400000000000000000e+02
5.367072941601106351e+01,3.410000000000000000e+02
5.362829502175595309e+01,3.420000000000000000e+02
5.358646940408871018e+01,3.430000000000000000e+02
5.354524217291756116e+01,3.440000000000000000e+02
